timestamp,identity_id,resource,action
2024-12-05 12:44:00,CTR032,firewall.rules,DELETE
2024-12-06 06:28:00,CTR032,aws_s3_bucket,READ
2024-12-02 07:15:00,CTR032,hr_database.employees,MODIFY
2024-12-02 17:01:00,CTR032,ssl.certificates,MODIFY
2024-12-02 15:02:00,CTR032,okta_groups,WRITE
2024-12-11 04:32:00,CTR033,aws_iam,EXECUTE
2024-12-13 20:42:00,CTR033,customer-data,READ
2024-12-01 09:31:00,CTR033,jira.projects,MODIFY
2024-12-02 17:04:00,CTR033,production-secrets,WRITE
2024-12-08 01:13:00,CTR033,dns.internal,DELETE
2024-12-23 00:22:00,CTR033,github.enterprise,READ
2024-12-27 11:32:00,CTR033,dns.internal,WRITE
2024-12-18 06:09:00,CTR033,customer-data,READ
2024-12-10 23:39:00,CTR033,firewall.rules,EXECUTE
2024-12-13 11:32:00,CTR033,confluence.wiki,WRITE
2024-12-11 19:16:00,CTR033,okta_apps,WRITE
2024-12-04 08:25:00,CTR033,hr_database.performance_reviews,MODIFY
2024-12-20 00:28:00,CTR034,source-code,MODIFY
2024-12-13 16:49:00,CTR034,ssl.certificates,WRITE
2024-12-13 03:02:00,CTR034,okta_users,READ
2024-12-19 06:48:00,CTR034,okta_apps,MODIFY
2024-12-07 22:43:00,CTR034,hr_database.salaries,DELETE
2024-12-02 11:29:00,CTR034,hr_database.salaries,MODIFY
2024-12-27 07:36:00,CTR034,firewall.rules,EXECUTE
2024-12-10 16:01:00,CTR034,okta_apps,READ
2024-12-11 05:55:00,CTR034,okta_apps,WRITE
2024-12-24 23:24:00,CTR034,github.enterprise,EXECUTE
2024-12-25 12:38:00,CTR034,source-code,WRITE
2024-12-20 15:35:00,CTR034,github.enterprise,EXECUTE
2024-12-20 07:04:00,CTR034,ssl.certificates,READ
2024-12-02 00:39:00,CTR034,ad_users,READ
2024-12-13 09:28:00,CTR035,ad_users,MODIFY
2024-12-02 05:06:00,CTR035,dns.internal,EXECUTE
2024-12-14 20:12:00,CTR035,okta_apps,MODIFY
2024-12-14 02:17:00,CTR035,financial-records,MODIFY
2024-12-02 09:49:00,CTR035,ad_users,READ
2024-12-15 04:16:00,CTR035,hr_database.salaries,WRITE
2024-12-22 20:47:00,CTR035,aws_ec2,READ
2024-12-04 05:00:00,CTR035,github.enterprise,READ
2024-12-19 14:55:00,CTR035,okta_groups,MODIFY
2024-12-01 08:17:00,CTR035,confluence.wiki,MODIFY
2024-12-24 15:04:00,CTR035,dns.internal,MODIFY
2024-12-13 06:04:00,CTR035,aws_iam,MODIFY
2024-12-16 00:02:00,CTR035,customer-data,LIST
2024-12-19 05:00:00,CTR036,production-secrets,READ
2024-12-09 02:49:00,CTR036,ssl.certificates,MODIFY
2024-12-07 23:30:00,CTR036,hr_database.salaries,EXECUTE
2024-12-28 21:17:00,CTR036,ad_users,WRITE
2024-12-26 22:28:00,CTR036,okta_groups,READ
2024-12-19 01:55:00,CTR036,firewall.rules,LIST
2024-12-26 22:31:00,CTR036,confluence.wiki,WRITE
2024-12-03 09:23:00,CTR036,ad_groups,DELETE
2024-12-16 14:52:00,CTR036,financial-records,DELETE
2024-12-12 11:42:00,CTR036,okta_users,MODIFY
2024-12-11 17:09:00,CTR036,confluence.wiki,MODIFY
2024-12-06 11:26:00,CTR036,firewall.rules,DELETE
2024-12-12 11:29:00,CTR036,customer-data,EXECUTE
2024-12-16 21:48:00,CTR036,aws_iam,MODIFY
2024-12-14 13:23:00,CTR036,confluence.wiki,READ
2024-12-05 08:56:00,CTR036,vpn.gateway,EXECUTE
2024-12-15 20:29:00,CTR036,financial-records,DELETE
2024-12-02 05:56:00,CTR036,ssl.certificates,EXECUTE
2024-12-20 20:09:00,CTR036,jira.projects,EXECUTE
2024-12-28 23:10:00,CTR037,firewall.rules,DELETE
2024-12-23 06:52:00,CTR037,aws_iam,LIST
2024-12-04 13:56:00,CTR037,aws_s3_bucket,DELETE
2024-12-04 01:33:00,CTR037,confluence.wiki,DELETE
2024-12-18 08:59:00,CTR037,ad_users,MODIFY
2024-12-22 23:14:00,CTR037,okta_users,MODIFY
2024-12-11 15:07:00,CTR037,hr_database.performance_reviews,MODIFY
2024-12-13 17:59:00,CTR037,financial-records,DELETE
2024-12-19 12:14:00,CTR037,ssl.certificates,EXECUTE
2024-12-04 22:48:00,CTR037,production-secrets,WRITE
2024-12-05 20:29:00,CTR037,firewall.rules,MODIFY
2024-12-26 22:00:00,CTR037,okta_apps,DELETE
2024-12-03 15:09:00,CTR037,aws_ec2,MODIFY
2024-12-13 07:48:00,CTR037,hr_database.salaries,EXECUTE
2024-12-04 17:40:00,CTR037,okta_apps,WRITE
2024-12-10 00:01:00,CTR037,ad_users,READ
2024-12-25 05:52:00,CTR037,okta_apps,MODIFY
2024-12-15 02:16:00,CTR037,aws_s3_bucket,READ
2024-12-13 11:42:00,CTR037,production-secrets,READ
2024-12-13 09:21:00,CTR037,vpn.gateway,EXECUTE
2024-12-20 09:27:00,CTR037,okta_apps,DELETE
2024-12-19 20:39:00,CTR037,github.enterprise,READ
2024-12-12 15:20:00,CTR038,ad_groups,READ
2024-12-28 22:30:00,CTR038,hr_database.employees,LIST
2024-12-23 03:27:00,CTR038,confluence.wiki,DELETE
2024-12-16 11:43:00,CTR038,vpn.gateway,READ
2024-12-25 01:31:00,CTR038,customer-data,READ
2024-12-03 08:34:00,CTR038,github.enterprise,READ
2024-12-23 23:53:00,CTR038,okta_groups,MODIFY
2024-12-24 14:24:00,CTR038,aws_ec2,EXECUTE
2024-12-02 19:30:00,CTR038,okta_groups,EXECUTE
2024-12-23 17:49:00,CTR038,hr_database.salaries,LIST
2024-12-04 19:26:00,CTR038,okta_apps,READ
2024-12-28 04:37:00,CTR038,ssl.certificates,MODIFY
2024-12-03 16:28:00,CTR038,ad_users,DELETE
2024-12-23 14:17:00,CTR038,okta_users,DELETE
2024-12-24 17:41:00,CTR038,customer-data,READ
2024-12-23 18:07:00,CTR038,hr_database.employees,DELETE
2024-12-15 05:57:00,CTR038,github.enterprise,EXECUTE
2024-12-20 01:18:00,CTR038,okta_users,EXECUTE
2024-12-05 03:43:00,CTR038,production-secrets,READ
2024-12-08 15:31:00,CTR038,okta_apps,READ
2024-12-13 05:49:00,CTR039,firewall.rules,READ
2024-12-11 05:14:00,CTR039,hr_database.salaries,MODIFY
2024-12-23 15:14:00,CTR039,dns.internal,LIST
2024-12-05 03:10:00,CTR039,aws_ec2,WRITE
2024-12-15 18:01:00,CTR039,vpn.gateway,LIST
2024-12-01 22:27:00,CTR039,financial-records,MODIFY
2024-12-21 22:23:00,CTR039,jira.projects,DELETE
2024-12-02 13:30:00,CTR039,aws_ec2,EXECUTE
2024-12-14 17:44:00,CTR039,production-secrets,READ
2024-12-22 02:16:00,CTR039,aws_s3_bucket,EXECUTE
2024-12-08 12:32:00,CTR039,github.enterprise,WRITE
2024-12-03 00:10:00,CTR039,aws_ec2,DELETE
2024-12-15 21:12:00,CTR039,okta_users,MODIFY
2024-12-09 11:35:00,CTR039,confluence.wiki,LIST
2024-12-19 21:11:00,CTR039,aws_s3_bucket,LIST
2024-12-08 17:02:00,CTR039,aws_ec2,WRITE
2024-12-24 09:08:00,CTR039,aws_iam,MODIFY
2024-12-17 11:03:00,CTR040,ad_users,READ
2024-12-09 16:42:00,CTR040,aws_ec2,DELETE
2024-12-26 00:19:00,CTR040,jira.projects,WRITE
2024-12-16 07:55:00,CTR040,hr_database.performance_reviews,WRITE
2024-12-16 21:30:00,CTR040,okta_apps,LIST
2024-12-13 03:11:00,CTR040,okta_apps,DELETE
2024-12-28 20:34:00,CTR040,firewall.rules,READ
2024-12-28 21:08:00,CTR040,aws_iam,DELETE
2024-12-17 02:30:00,CTR040,aws_iam,READ
2024-12-21 05:15:00,CTR040,dns.internal,LIST
2024-12-27 11:14:00,CTR040,firewall.rules,EXECUTE
2024-12-14 01:48:00,CTR040,production-secrets,READ
2024-12-07 12:01:00,CTR040,hr_database.performance_reviews,MODIFY
2024-12-20 12:28:00,CTR040,financial-records,WRITE
2024-12-26 15:39:00,CTR040,aws_iam,DELETE
2024-12-25 20:55:00,CTR040,production-secrets,MODIFY
2024-12-17 07:38:00,CTR040,okta_users,EXECUTE
2024-12-01 13:38:00,CTR041,aws_s3_bucket,LIST
2024-12-23 17:05:00,CTR041,aws_s3_bucket,WRITE
2024-12-09 01:23:00,CTR041,firewall.rules,LIST
2024-12-26 14:41:00,CTR041,hr_database.employees,EXECUTE
2024-12-11 17:38:00,CTR041,hr_database.salaries,EXECUTE
2024-12-13 16:31:00,CTR041,github.enterprise,MODIFY
2024-12-22 22:35:00,CTR041,dns.internal,DELETE
2024-12-19 21:50:00,CTR041,vpn.gateway,WRITE
2024-12-23 10:05:00,CTR041,github.enterprise,LIST
2024-12-20 17:33:00,CTR041,hr_database.performance_reviews,MODIFY
2024-12-09 08:40:00,CTR041,aws_s3_bucket,EXECUTE
2024-12-08 19:32:00,CTR041,hr_database.salaries,EXECUTE
2024-12-07 07:36:00,CTR041,hr_database.performance_reviews,EXECUTE
2024-12-11 06:52:00,CTR041,hr_database.salaries,DELETE
2024-12-09 13:17:00,CTR041,ssl.certificates,DELETE
2024-12-07 21:42:00,CTR041,production-secrets,DELETE
2024-12-07 22:18:00,CTR041,aws_iam,MODIFY
2024-12-18 11:45:00,CTR041,ssl.certificates,DELETE
2024-12-15 06:51:00,CTR041,hr_database.performance_reviews,DELETE
2024-12-24 05:07:00,CTR041,jira.projects,MODIFY
2024-12-20 07:13:00,CTR042,firewall.rules,MODIFY
2024-12-21 05:56:00,CTR042,hr_database.performance_reviews,LIST
2024-12-16 07:25:00,CTR042,financial-records,MODIFY
2024-12-18 18:29:00,CTR042,hr_database.employees,EXECUTE
2024-12-03 08:38:00,CTR042,aws_iam,EXECUTE
2024-12-18 12:52:00,CTR042,aws_ec2,LIST
2024-12-26 02:12:00,CTR042,ad_users,EXECUTE
2024-12-18 14:59:00,CTR042,github.enterprise,DELETE
2024-12-14 16:36:00,CTR042,hr_database.employees,WRITE
2024-12-21 01:27:00,CTR042,hr_database.employees,LIST
2024-12-14 03:30:00,CTR042,vpn.gateway,LIST
2024-12-06 03:08:00,CTR042,hr_database.performance_reviews,READ
2024-12-28 01:02:00,CTR042,financial-records,READ
2024-12-18 03:35:00,CTR042,hr_database.employees,EXECUTE
2024-12-14 23:43:00,CTR043,aws_ec2,WRITE
2024-12-02 21:36:00,CTR043,ad_groups,READ
2024-12-24 10:39:00,CTR043,aws_ec2,EXECUTE
2024-12-08 13:15:00,CTR043,hr_database.salaries,WRITE
2024-12-25 19:36:00,CTR043,vpn.gateway,EXECUTE
2024-12-08 11:53:00,CTR043,confluence.wiki,WRITE
2024-12-11 17:37:00,CTR043,ad_users,WRITE
2024-12-18 12:13:00,CTR043,okta_users,DELETE
2024-12-19 05:05:00,CTR043,ad_users,MODIFY
2024-12-04 15:07:00,CTR044,hr_database.employees,WRITE
2024-12-15 07:15:00,CTR044,production-secrets,DELETE
2024-12-08 05:58:00,CTR044,okta_users,EXECUTE
2024-12-22 00:15:00,CTR044,aws_ec2,EXECUTE
2024-12-20 18:55:00,CTR044,production-secrets,LIST
2024-12-04 06:14:00,CTR044,source-code,READ
2024-12-15 22:28:00,CTR044,production-secrets,WRITE
2024-12-13 19:48:00,CTR044,customer-data,READ
2024-12-22 08:13:00,CTR044,confluence.wiki,LIST
2024-12-11 16:21:00,CTR044,production-secrets,READ
2024-12-13 16:39:00,CTR044,github.enterprise,LIST
2024-12-05 06:23:00,CTR044,vpn.gateway,MODIFY
2024-12-23 19:53:00,CTR044,aws_s3_bucket,MODIFY
2024-12-13 05:50:00,CTR044,customer-data,WRITE
2024-12-13 10:22:00,CTR044,okta_apps,EXECUTE
2024-12-08 22:18:00,CTR044,okta_groups,LIST
2024-12-22 15:01:00,CTR044,vpn.gateway,DELETE
2024-12-03 20:44:00,CTR044,okta_groups,LIST
2024-12-12 12:36:00,CTR044,ad_users,EXECUTE
2024-12-14 00:31:00,CTR044,customer-data,MODIFY
2024-12-14 13:05:00,CTR044,source-code,EXECUTE
2024-12-12 07:17:00,CTR044,financial-records,EXECUTE
2024-12-08 05:10:00,CTR044,github.enterprise,DELETE
2024-12-17 16:38:00,CTR044,firewall.rules,WRITE
2024-12-25 11:03:00,CTR045,customer-data,WRITE
2024-12-06 22:58:00,CTR045,aws_s3_bucket,READ
2024-12-02 22:35:00,CTR045,vpn.gateway,EXECUTE
2024-12-09 16:59:00,CTR045,aws_s3_bucket,LIST
2024-12-28 09:09:00,CTR045,aws_iam,LIST
2024-12-14 05:14:00,CTR045,hr_database.employees,EXECUTE
2024-12-28 02:14:00,CTR046,jira.projects,READ
2024-12-21 01:36:00,CTR046,vpn.gateway,MODIFY
2024-12-16 09:35:00,CTR046,okta_users,LIST
2024-12-26 07:01:00,CTR046,okta_users,WRITE
2024-12-03 22:04:00,CTR046,vpn.gateway,READ
2024-12-04 05:34:00,CTR046,hr_database.employees,LIST
2024-12-06 11:46:00,CTR046,confluence.wiki,WRITE
2024-12-26 05:15:00,CTR046,confluence.wiki,READ
2024-12-09 05:49:00,CTR046,hr_database.performance_reviews,DELETE
2024-12-02 16:32:00,CTR046,ad_users,LIST
2024-12-05 01:30:00,CTR047,okta_users,WRITE
2024-12-12 19:53:00,CTR047,okta_groups,DELETE
2024-12-15 14:15:00,CTR047,hr_database.employees,WRITE
2024-12-06 22:15:00,CTR047,aws_ec2,MODIFY
2024-12-13 01:04:00,CTR047,vpn.gateway,WRITE
2024-12-17 09:29:00,CTR047,ad_users,LIST
2024-12-18 12:35:00,CTR047,ssl.certificates,MODIFY
2024-12-21 16:29:00,CTR047,customer-data,DELETE
2024-12-23 19:36:00,CTR047,financial-records,MODIFY
2024-12-14 16:59:00,CTR048,hr_database.employees,WRITE
2024-12-26 15:08:00,CTR048,jira.projects,READ
2024-12-12 02:38:00,CTR048,okta_apps,EXECUTE
2024-12-14 19:57:00,CTR048,aws_ec2,LIST
2024-12-01 09:23:00,CTR048,customer-data,EXECUTE
2024-12-01 06:48:00,CTR048,github.enterprise,WRITE
2024-12-05 20:48:00,CTR048,production-secrets,LIST
2024-12-21 23:08:00,CTR048,dns.internal,EXECUTE
2024-12-01 07:09:00,CTR048,customer-data,WRITE
2024-12-13 08:31:00,CTR048,source-code,LIST
2024-12-07 11:56:00,CTR048,source-code,LIST
2024-12-08 13:03:00,CTR048,aws_iam,WRITE
2024-12-12 03:18:00,CTR048,firewall.rules,READ
2024-12-13 14:58:00,CTR048,financial-records,MODIFY
2024-12-10 02:38:00,CTR048,production-secrets,EXECUTE
2024-12-02 17:30:00,CTR048,jira.projects,LIST
2024-12-07 11:21:00,CTR048,aws_s3_bucket,EXECUTE
2024-12-05 00:06:00,CTR049,okta_users,MODIFY
2024-12-01 08:03:00,CTR049,confluence.wiki,DELETE
2024-12-12 20:33:00,CTR049,okta_apps,READ
2024-12-26 12:21:00,CTR049,source-code,DELETE
2024-12-11 11:39:00,CTR049,source-code,EXECUTE
2024-12-17 01:51:00,CTR049,financial-records,DELETE
2024-12-16 14:48:00,CTR049,aws_ec2,LIST
2024-12-25 01:42:00,CTR049,jira.projects,DELETE
2024-12-05 16:04:00,CTR049,dns.internal,LIST
2024-12-15 21:45:00,CTR049,hr_database.performance_reviews,MODIFY
2024-12-05 08:09:00,CTR049,firewall.rules,WRITE
2024-12-09 19:24:00,CTR049,aws_s3_bucket,LIST
2024-12-10 01:02:00,CTR049,okta_groups,READ
2024-12-19 06:26:00,CTR049,aws_iam,WRITE
2024-12-18 04:27:00,CTR049,production-secrets,DELETE
2024-12-03 06:00:00,CTR049,hr_database.employees,WRITE
2024-12-16 08:46:00,CTR049,ad_groups,READ
2024-12-06 14:58:00,CTR049,okta_groups,MODIFY
2024-12-22 03:05:00,CTR049,github.enterprise,LIST
2024-12-12 19:46:00,CTR049,hr_database.performance_reviews,LIST
2024-12-18 18:35:00,CTR049,hr_database.employees,MODIFY
2024-12-17 21:20:00,CTR050,firewall.rules,WRITE
2024-12-23 21:53:00,CTR050,ssl.certificates,DELETE
2024-12-26 21:17:00,CTR050,jira.projects,DELETE
2024-12-01 07:52:00,CTR050,okta_groups,LIST
2024-12-17 08:21:00,CTR050,github.enterprise,EXECUTE
2024-12-02 23:25:00,CTR050,github.enterprise,DELETE
2024-12-27 08:06:00,CTR050,hr_database.salaries,WRITE
2024-12-26 07:54:00,CTR050,confluence.wiki,WRITE
2024-12-05 14:57:00,CTR050,okta_groups,READ
2024-12-14 16:23:00,CTR050,confluence.wiki,MODIFY
2024-12-11 13:36:00,CTR050,customer-data,EXECUTE
2024-12-20 07:10:00,CTR050,aws_s3_bucket,LIST
2024-12-11 02:49:00,CTR050,ssl.certificates,READ
2024-12-14 12:52:00,CTR050,production-secrets,WRITE
2024-12-11 15:01:00,CTR050,production-secrets,EXECUTE
2024-12-16 07:31:00,SVC001,hr_database.salaries,LIST
2024-12-14 06:25:00,SVC001,dns.internal,WRITE
2024-12-26 07:39:00,SVC001,hr_database.salaries,WRITE
2024-12-11 05:38:00,SVC001,hr_database.performance_reviews,DELETE
2024-12-03 02:06:00,SVC001,customer-data,READ
2024-12-14 04:34:00,SVC001,ad_users,LIST
2024-12-05 22:41:00,SVC001,aws_s3_bucket,READ
2024-12-02 15:11:00,SVC001,ad_users,WRITE
2024-12-27 21:43:00,SVC002,financial-records,MODIFY
2024-12-03 21:36:00,SVC002,financial-records,READ
2024-12-04 09:21:00,SVC002,okta_users,READ
2024-12-20 02:02:00,SVC002,dns.internal,READ
2024-12-13 05:57:00,SVC002,okta_apps,LIST
2024-12-10 08:37:00,SVC002,aws_ec2,DELETE
2024-12-20 02:53:00,SVC002,jira.projects,EXECUTE
2024-12-20 02:29:00,SVC002,aws_iam,EXECUTE
2024-12-23 20:49:00,SVC002,okta_users,DELETE
2024-12-08 15:38:00,SVC002,aws_ec2,MODIFY
2024-12-28 01:25:00,SVC002,hr_database.salaries,EXECUTE
2024-12-16 05:44:00,SVC002,ssl.certificates,LIST
2024-12-10 16:19:00,SVC002,financial-records,MODIFY
2024-12-08 13:51:00,SVC002,customer-data,EXECUTE
2024-12-05 07:29:00,SVC003,okta_apps,MODIFY
2024-12-02 01:05:00,SVC003,aws_iam,DELETE
2024-12-15 04:06:00,SVC003,aws_ec2,WRITE
2024-12-10 23:04:00,SVC003,aws_iam,EXECUTE
2024-12-23 18:15:00,SVC003,hr_database.performance_reviews,LIST
2024-12-21 13:07:00,SVC003,production-secrets,MODIFY
2024-12-19 17:46:00,SVC003,ssl.certificates,EXECUTE
2024-12-02 15:41:00,SVC003,okta_apps,EXECUTE
2024-12-12 12:12:00,SVC003,okta_users,READ
2024-12-28 01:53:00,SVC003,ad_groups,EXECUTE
2024-12-16 05:52:00,SVC003,customer-data,LIST
2024-12-23 12:50:00,SVC003,ssl.certificates,EXECUTE
2024-12-11 04:52:00,SVC003,source-code,MODIFY
2024-12-25 21:20:00,SVC003,production-secrets,DELETE
2024-12-26 00:55:00,SVC003,okta_users,WRITE
2024-12-11 02:31:00,SVC004,production-secrets,WRITE
2024-12-17 04:15:00,SVC004,ad_groups,DELETE
2024-12-07 08:58:00,SVC004,github.enterprise,MODIFY
2024-12-25 13:02:00,SVC004,okta_users,READ
2024-12-11 11:45:00,SVC004,firewall.rules,DELETE
2024-12-04 10:00:00,SVC004,financial-records,LIST
2024-12-05 06:13:00,SVC004,jira.projects,EXECUTE
2024-12-24 21:54:00,SVC004,ssl.certificates,MODIFY
2024-12-13 08:33:00,SVC004,jira.projects,DELETE
2024-12-20 19:59:00,SVC004,dns.internal,WRITE
2024-12-02 23:51:00,SVC004,production-secrets,LIST
2024-12-18 17:18:00,SVC004,dns.internal,LIST
2024-12-01 09:21:00,SVC004,ad_groups,LIST
2024-12-27 02:30:00,SVC005,firewall.rules,LIST
2024-12-08 19:36:00,SVC005,source-code,EXECUTE
2024-12-09 07:28:00,SVC005,dns.internal,EXECUTE
2024-12-08 01:52:00,SVC005,firewall.rules,MODIFY
2024-12-09 08:25:00,SVC005,dns.internal,READ
2024-12-08 07:02:00,SVC005,jira.projects,LIST
2024-12-14 12:00:00,SVC005,okta_groups,READ
2024-12-27 08:34:00,SVC005,aws_s3_bucket,DELETE
2024-12-28 00:32:00,SVC005,production-secrets,MODIFY
2024-12-20 09:49:00,SVC005,firewall.rules,MODIFY
2024-12-07 15:37:00,SVC005,ad_groups,DELETE
2024-12-25 17:18:00,SVC005,ssl.certificates,READ
2024-12-24 12:35:00,SVC005,okta_groups,EXECUTE
2024-12-07 17:41:00,SVC005,okta_users,READ
2024-12-11 13:05:00,SVC005,ssl.certificates,MODIFY
2024-12-04 15:01:00,SVC005,okta_groups,WRITE
2024-12-10 05:42:00,SVC005,hr_database.employees,MODIFY
2024-12-14 13:10:00,SVC005,hr_database.employees,WRITE
2024-12-25 11:06:00,SVC005,okta_users,EXECUTE
2024-12-18 17:44:00,SVC005,hr_database.salaries,MODIFY
2024-12-28 02:09:00,SVC005,aws_s3_bucket,READ
2024-12-25 07:04:00,SVC005,ad_users,EXECUTE
2024-12-15 03:48:00,SVC005,okta_users,EXECUTE
2024-12-17 17:29:00,SVC006,jira.projects,READ
2024-12-09 21:39:00,SVC006,github.enterprise,READ
2024-12-06 02:22:00,SVC006,financial-records,LIST
2024-12-24 17:16:00,SVC006,okta_apps,READ
2024-12-06 02:04:00,SVC006,vpn.gateway,WRITE
2024-12-27 05:33:00,SVC006,hr_database.performance_reviews,MODIFY
2024-12-25 06:30:00,SVC006,confluence.wiki,MODIFY
2024-12-28 00:21:00,SVC006,financial-records,LIST
2024-12-26 16:49:00,SVC007,aws_ec2,LIST
2024-12-20 05:12:00,SVC007,okta_apps,MODIFY
2024-12-23 18:47:00,SVC007,github.enterprise,READ
2024-12-25 21:59:00,SVC007,okta_groups,LIST
2024-12-11 14:24:00,SVC007,confluence.wiki,MODIFY
2024-12-02 06:57:00,SVC007,financial-records,READ
2024-12-19 06:00:00,SVC007,source-code,EXECUTE
2024-12-12 21:59:00,SVC007,ad_users,MODIFY
2024-12-27 13:47:00,SVC007,hr_database.performance_reviews,READ
2024-12-05 14:05:00,SVC007,hr_database.performance_reviews,READ
2024-12-25 16:35:00,SVC007,vpn.gateway,READ
2024-12-16 04:30:00,SVC007,dns.internal,DELETE
2024-12-11 23:48:00,SVC007,confluence.wiki,READ
2024-12-27 01:50:00,SVC007,vpn.gateway,MODIFY
2024-12-18 07:19:00,SVC007,hr_database.performance_reviews,LIST
2024-12-04 01:54:00,SVC007,hr_database.salaries,READ
2024-12-23 21:08:00,SVC007,hr_database.salaries,EXECUTE
2024-12-11 04:17:00,SVC007,customer-data,LIST
2024-12-16 11:04:00,SVC008,jira.projects,EXECUTE
2024-12-01 13:01:00,SVC008,hr_database.salaries,EXECUTE
2024-12-03 05:45:00,SVC008,hr_database.performance_reviews,WRITE
2024-12-28 19:38:00,SVC008,jira.projects,READ
2024-12-09 03:06:00,SVC008,financial-records,EXECUTE
2024-12-19 03:11:00,SVC008,hr_database.performance_reviews,WRITE
2024-12-02 02:14:00,SVC008,dns.internal,EXECUTE
2024-12-28 17:58:00,SVC009,confluence.wiki,READ
2024-12-23 18:55:00,SVC009,confluence.wiki,DELETE
2024-12-10 17:42:00,SVC009,hr_database.salaries,READ
2024-12-14 01:19:00,SVC009,customer-data,READ
2024-12-24 10:17:00,SVC009,ssl.certificates,READ
2024-12-19 02:06:00,SVC009,aws_iam,READ
2024-12-16 15:02:00,SVC009,aws_ec2,EXECUTE
2024-12-09 17:06:00,SVC009,customer-data,WRITE
2024-12-26 17:57:00,SVC009,dns.internal,WRITE
2024-12-06 10:10:00,SVC009,aws_s3_bucket,MODIFY
2024-12-04 22:55:00,SVC009,dns.internal,MODIFY
2024-12-24 15:13:00,SVC009,ad_users,MODIFY
2024-12-27 05:47:00,SVC009,aws_iam,MODIFY
2024-12-01 07:26:00,SVC009,jira.projects,MODIFY
2024-12-24 18:50:00,SVC010,hr_database.employees,WRITE
2024-12-02 17:15:00,SVC010,github.enterprise,LIST
2024-12-13 19:42:00,SVC010,okta_apps,WRITE
2024-12-05 09:22:00,SVC010,jira.projects,LIST
2024-12-19 13:58:00,SVC010,dns.internal,EXECUTE
2024-12-28 07:39:00,SVC010,hr_database.employees,READ
2024-12-20 08:41:00,SVC010,production-secrets,LIST
2024-12-19 03:25:00,SVC010,ad_users,WRITE
2024-12-19 22:08:00,SVC010,hr_database.employees,WRITE
2024-12-22 18:07:00,SVC010,firewall.rules,WRITE
2024-12-08 22:02:00,SVC010,aws_iam,WRITE
2024-12-22 23:04:00,SVC010,ad_groups,LIST
2024-12-04 06:17:00,SVC010,aws_iam,DELETE
2024-12-23 20:13:00,SVC010,ad_users,READ
2024-12-11 13:06:00,SVC010,ad_users,WRITE
2024-12-24 04:09:00,SVC010,source-code,MODIFY
2024-12-14 11:20:00,SVC010,aws_ec2,LIST
2024-12-09 16:43:00,SVC010,ssl.certificates,LIST
2024-12-21 06:54:00,SVC010,ssl.certificates,WRITE
2024-12-07 12:22:00,SVC010,okta_apps,MODIFY
2024-12-16 07:31:00,SVC010,ssl.certificates,EXECUTE
2024-12-14 08:00:00,SVC011,ad_groups,LIST
2024-12-27 01:50:00,SVC011,okta_users,READ
2024-12-07 16:18:00,SVC011,source-code,LIST
2024-12-10 09:09:00,SVC011,aws_ec2,EXECUTE
2024-12-01 13:49:00,SVC011,okta_users,LIST
2024-12-15 02:37:00,SVC011,jira.projects,EXECUTE
2024-12-15 20:14:00,SVC011,hr_database.salaries,WRITE
2024-12-09 15:24:00,SVC011,hr_database.employees,WRITE
2024-12-05 07:28:00,SVC011,github.enterprise,READ
2024-12-13 20:31:00,SVC011,okta_groups,WRITE
2024-12-05 16:41:00,SVC011,confluence.wiki,READ
2024-12-17 23:23:00,SVC011,hr_database.employees,EXECUTE
2024-12-22 08:55:00,SVC011,aws_ec2,DELETE
2024-12-01 23:25:00,SVC011,hr_database.salaries,READ
2024-12-10 03:15:00,SVC011,dns.internal,EXECUTE
2024-12-18 21:59:00,SVC011,okta_groups,DELETE
2024-12-06 16:58:00,SVC011,dns.internal,MODIFY
2024-12-05 16:00:00,SVC011,github.enterprise,READ
2024-12-11 13:36:00,SVC012,confluence.wiki,READ
2024-12-04 06:11:00,SVC012,github.enterprise,MODIFY
2024-12-14 23:48:00,SVC012,hr_database.salaries,EXECUTE
2024-12-21 18:12:00,SVC012,hr_database.employees,LIST
2024-12-19 19:36:00,SVC012,ssl.certificates,EXECUTE
2024-12-20 12:30:00,SVC012,aws_ec2,WRITE
2024-12-28 10:02:00,SVC012,okta_groups,EXECUTE
2024-12-08 15:48:00,SVC012,financial-records,DELETE
2024-12-14 15:14:00,SVC012,hr_database.performance_reviews,DELETE
2024-12-04 22:04:00,SVC012,ad_users,DELETE
2024-12-28 07:26:00,SVC012,aws_iam,READ
2024-12-18 14:26:00,SVC012,okta_apps,MODIFY
2024-12-18 03:43:00,SVC012,aws_s3_bucket,LIST
2024-12-07 07:47:00,SVC012,aws_iam,WRITE
2024-12-09 03:02:00,SVC012,financial-records,READ
2024-12-21 03:17:00,SVC013,production-secrets,DELETE
2024-12-11 06:05:00,SVC013,source-code,WRITE
2024-12-26 03:05:00,SVC013,vpn.gateway,EXECUTE
2024-12-21 17:47:00,SVC013,vpn.gateway,WRITE
2024-12-09 15:44:00,SVC013,ad_groups,DELETE
2024-12-23 21:48:00,SVC013,okta_users,MODIFY
2024-12-07 15:52:00,SVC013,ad_users,LIST
2024-12-17 03:05:00,SVC013,hr_database.performance_reviews,DELETE
2024-12-01 18:17:00,SVC013,okta_groups,LIST
2024-12-15 11:48:00,SVC013,financial-records,DELETE
